fecha,departamento,municipio,dia,hora,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2012-08-12,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,37,femenino,union libre,colombia,estudiante,no reportado,secundaria,76001000
2012-08-12,valle,cali (ct),domingo,01:10:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-12,valle,cali (ct),domingo,14:31:00,urbana,casas de habitacion,no reportado,a pie,a pie,32,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-08-12,valle,cali (ct),domingo,23:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2012-08-13,valle,cali (ct),lunes,09:29:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,44,masculino,casado,colombia,pensionado,no reportado,secundaria,76001000
2012-08-13,valle,cali (ct),lunes,10:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,55,femenino,casado,colombia,ama de casa,no reportado,tecnico,76001000
2012-08-14,valle,cali (ct),martes,07:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,43,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-08-14,valle,cali (ct),martes,11:20:00,urbana,casas de habitacion,no reportado,a pie,a pie,41,masculino,divorciado,colombia,independiente,no reportado,tecnico,76001000
2012-08-15,valle,cali (ct),miercoles,11:00:00,urbana,caseta vigilancia conjunto residencial,arma blanca,a pie,a pie,52,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-15,valle,cali (ct),miercoles,15:00:00,urbana,vias publicas,no reportado,a pie,a pie,31,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-16,valle,cali (ct),jueves,06:30:00,urbana,casas de habitacion,no reportado,a pie,a pie,31,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-08-16,valle,cali (ct),jueves,12:01:00,urbana,vias publicas,no reportado,a pie,a pie,64,femenino,soltero,colombia,empleado publico,no reportado,superior,76001000
2012-08-16,valle,cali (ct),jueves,21:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,10,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-08-16,valle,cali (ct),jueves,21:30:00,urbana,vias publicas,contundentes,a pie,a pie,25,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-08-17,valle,cali (ct),viernes,00:00:00,urbana,"colegios, escuelas",no reportado,no reportado,a pie,44,masculino,casado,colombia,educador,licenciado,superior,76001000
2012-08-17,valle,cali (ct),viernes,19:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,45,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-18,valle,cali (ct),sabado,08:00:00,urbana,casas de habitacion,arma de fuego,conductor motocicleta,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-18,valle,cali (ct),sabado,11:30:00,urbana,casas de habitacion,no reportado,a pie,a pie,43,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-08-18,valle,cali (ct),sabado,12:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,34,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-08-18,valle,cali (ct),sabado,21:30:00,urbana,tienda,arma de fuego,a pie,a pie,60,masculino,casado,colombia,independiente,no reportado,tecnico,76001000
2012-08-19,valle,cali (ct),domingo,00:00:00,urbana,bomba de gasolina,arma de fuego,vehiculo,conductor taxi,38,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-08-19,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,29,femenino,soltero,colombia,empleado particular,no reportada,tecnico,76001000
2012-08-19,valle,cali (ct),domingo,02:00:00,rural,"colegios, escuelas",arma de fuego,a pie,a pie,23,femenino,union libre,colombia,empleado particular,no reportado,tecnico,76001000
2012-08-19,valle,cali (ct),domingo,15:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,59,masculino,union libre,colombia,independiente,no reportada,primaria,76001000
2012-08-19,valle,cali (ct),domingo,20:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,35,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-08-20,valle,cali (ct),lunes,11:00:00,urbana,casas de habitacion,arma blanca,a pie,a pie,43,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-08-20,valle,cali (ct),lunes,13:30:00,urbana,casas de habitacion,contundentes,a pie,a pie,63,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-08-20,valle,cali (ct),lunes,17:30:00,urbana,casas de habitacion,contundentes,a pie,a pie,42,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-08-21,valle,cali (ct),martes,09:30:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,56,masculino,viudo,colombia,educador,licenciado,superior,76001000
2012-08-21,valle,cali (ct),martes,18:00:00,urbana,oficinas,contundentes,a pie,a pie,31,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2012-08-22,valle,cali (ct),miercoles,00:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,42,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-08-22,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,18,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-08-22,valle,cali (ct),miercoles,02:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,no reportado,desempleado,no reportado,secundaria,76001000
2012-08-22,valle,cali (ct),miercoles,08:26:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,48,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2012-08-22,valle,cali (ct),miercoles,08:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,34,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-22,valle,cali (ct),miercoles,09:00:00,urbana,,contundentes,a pie,a pie,59,femenino,soltero,colombia,independiente,no reportada,primaria,76001000
2012-08-22,valle,cali (ct),miercoles,09:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,50,masculino,union libre,colombia,independiente,no reportada,primaria,76001000
2012-08-22,valle,cali (ct),miercoles,10:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,47,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-08-23,valle,cali (ct),jueves,00:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,30,femenino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-08-23,valle,cali (ct),jueves,07:30:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,54,masculino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2012-08-23,valle,cali (ct),jueves,09:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-08-23,valle,cali (ct),jueves,16:25:00,urbana,vias publicas,no reportado,a pie,no reportado,18,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-23,valle,cali (ct),jueves,18:30:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,14,masculino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-08-23,valle,cali (ct),jueves,19:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,viudo,colombia,independiente,no reportada,secundaria,76001000
2012-08-24,valle,cali (ct),viernes,00:00:00,urbana,centro comercial,contundentes,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-24,valle,cali (ct),viernes,00:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,34,femenino,soltero,colombia,no reporta,no reportado,primaria,76001000
2012-08-25,valle,cali (ct),sabado,00:00:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,31,masculino,soltero,colombia,desempleado,no reportada,primaria,76001000
2012-08-25,valle,cali (ct),sabado,18:30:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,39,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-08-26,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,36,femenino,union libre,colombia,empleado particular,no reportada,primaria,76001000
2012-08-27,valle,cali (ct),lunes,00:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,68,masculino,union libre,colombia,sindicalista,no reportada,tecnico,76001000
2012-08-27,valle,cali (ct),lunes,09:00:00,urbana,salon comunal,contundentes,a pie,a pie,43,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2012-08-27,valle,cali (ct),lunes,12:15:00,urbana,,contundentes,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-08-27,valle,cali (ct),lunes,20:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-08-28,valle,cali (ct),martes,08:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,48,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-08-28,valle,cali (ct),martes,18:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,28,femenino,soltero,colombia,empleado particular,no reportada,secundaria,76001000
2012-08-29,valle,cali (ct),miercoles,00:00:00,urbana,discotecas,no reportado,a pie,a pie,37,femenino,casado,colombia,ama de casa,no reportada,tecnico,76001000
2012-08-29,valle,cali (ct),miercoles,13:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,53,femenino,viudo,colombia,ama de casa,no reportado,secundaria,76001000
2012-08-29,valle,cali (ct),miercoles,19:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,49,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-08-29,valle,cali (ct),miercoles,20:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,36,masculino,union libre,colombia,empleado particular,no reportada,secundaria,76001000
2012-08-30,valle,cali (ct),jueves,00:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,53,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-08-30,valle,cali (ct),jueves,12:00:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,56,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-08-30,valle,cali (ct),jueves,12:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,48,femenino,casado,colombia,desempleado,no reportado,superior,76001000
2012-08-30,valle,cali (ct),jueves,18:00:00,urbana,oficinas,no reportado,no reportado,no reportado,40,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-08-31,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,contundentes,a pie,a pie,33,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-08-31,valle,cali (ct),viernes,15:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,35,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-09-01,valle,cali (ct),sabado,00:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,42,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-01,valle,cali (ct),sabado,14:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,60,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-01,valle,cali (ct),sabado,15:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,46,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-09-01,valle,cali (ct),sabado,15:40:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,68,masculino,union libre,colombia,pensionado,no reportado,primaria,76001000
2012-09-01,valle,cali (ct),sabado,16:31:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,53,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2012-09-01,valle,cali (ct),sabado,20:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,41,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-02,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-02,valle,cali (ct),domingo,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,44,masculino,union libre,colombia,independiente,no reportada,primaria,76001000
2012-09-02,valle,cali (ct),domingo,13:55:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,40,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2012-09-03,valle,cali (ct),lunes,03:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,20,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2012-09-03,valle,cali (ct),lunes,10:47:00,urbana,casas de habitacion,no reportado,a pie,a pie,39,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-09-03,valle,cali (ct),lunes,15:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,38,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-04,valle,cali (ct),martes,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,71,masculino,viudo,colombia,empleado particular,no reportado,primaria,76001000
2012-09-04,valle,cali (ct),martes,10:00:00,urbana,oficinas,no reportado,no reportado,no reportado,55,masculino,casado,colombia,independiente,no reportado,superior,76001000
2012-09-04,valle,cali (ct),martes,14:10:00,urbana,casas de habitacion,contundentes,a pie,a pie,49,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-09-04,valle,cali (ct),martes,23:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,60,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-05,valle,cali (ct),miercoles,00:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,44,femenino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-05,valle,cali (ct),miercoles,05:30:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,18,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-05,valle,cali (ct),miercoles,12:00:00,urbana,vias publicas,arma blanca,a pie,a pie,14,femenino,soltero,colombia,estudiante,no reportado,primaria,76001000
2012-09-06,valle,cali (ct),jueves,00:00:00,urbana,centro comercial,no reportado,no reportado,no reportado,31,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-09-06,valle,cali (ct),jueves,00:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,34,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-06,valle,cali (ct),jueves,10:30:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,47,masculino,soltero,colombia,desempleado,no reportado,tecnico,76001000
2012-09-06,valle,cali (ct),jueves,12:40:00,urbana,vias publicas,no reportado,no reportado,no reportado,42,femenino,casado,colombia,independiente,no reportado,superior,76001000
2012-09-06,valle,cali (ct),jueves,17:00:00,urbana,vias publicas,contundentes,a pie,a pie,52,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2012-09-06,valle,cali (ct),jueves,21:30:00,urbana,vias publicas,no reportado,no reportado,no reportado,18,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-07,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,36,femenino,casado,colombia,empleado particular,abogado,superior,76001000
2012-09-07,valle,cali (ct),viernes,08:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,22,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-07,valle,cali (ct),viernes,09:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,38,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-07,valle,cali (ct),viernes,10:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,28,femenino,casado,colombia,independiente,no reportado,superior,76001000
2012-09-07,valle,cali (ct),viernes,14:03:00,urbana,vias publicas,no reportado,no reportado,no reportado,38,femenino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-07,valle,cali (ct),viernes,17:45:00,urbana,vias publicas,no reportado,no reportado,no reportado,46,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-08,valle,cali (ct),sabado,13:00:00,urbana,vias publicas,contundentes,a pie,a pie,28,femenino,casado,colombia,empleado particular,no reportada,tecnico,76001000
2012-09-08,valle,cali (ct),sabado,23:00:00,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-09-09,valle,cali (ct),domingo,05:30:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,28,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2012-09-09,valle,cali (ct),domingo,13:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,45,masculino,union libre,colombia,independiente,tecnologo de sistemas,superior,76001000
2012-09-09,valle,cali (ct),domingo,15:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-09-10,valle,cali (ct),lunes,07:30:00,urbana,oficinas,no reportado,no reportado,no reportado,43,masculino,soltero,colombia,empleado particular,arquitecto,superior,76001000
2012-09-10,valle,cali (ct),lunes,12:30:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,13,femenino,soltero,colombia,estudiante,no reportada,secundaria,76001000
2012-09-10,valle,cali (ct),lunes,14:00:00,urbana,vias publicas,contundentes,no reportado,a pie,35,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-10,valle,cali (ct),lunes,19:30:00,urbana,apartamento,no reportado,a pie,a pie,48,masculino,divorciado,colombia,empleado particular,no reportado,superior,76001000
2012-09-10,valle,cali (ct),lunes,22:00:00,urbana,vias publicas,contundentes,a pie,a pie,35,femenino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-09-11,valle,cali (ct),martes,14:00:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,67,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-11,valle,cali (ct),martes,19:00:00,rural,vias publicas,no reportado,no reportado,no reportado,41,masculino,casado,colombia,independiente,abogado,superior,76001000
2012-09-11,valle,cali (ct),martes,21:30:00,urbana,casas de habitacion,no reportado,a pie,a pie,25,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-12,valle,cali (ct),miercoles,14:00:00,urbana,instalaciones de la policia,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,independiente,no reportada,superior,76001000
2012-09-13,valle,cali (ct),jueves,00:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-13,valle,cali (ct),jueves,00:00:00,urbana,vias publicas,contundentes,a pie,a pie,38,femenino,soltero,colombia,rama judicial,no reportado,superior,76001000
2012-09-13,valle,cali (ct),jueves,04:00:00,urbana,dentro de la vivienda,arma blanca,a pie,a pie,33,masculino,soltero,colombia,independiente,no reportada,primaria,76001000
2012-09-13,valle,cali (ct),jueves,13:00:00,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-13,valle,cali (ct),jueves,15:00:00,urbana,vias publicas,contundentes,a pie,a pie,33,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-13,valle,cali (ct),jueves,23:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,24,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-14,valle,cali (ct),viernes,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,37,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-09-14,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,54,femenino,soltero,colombia,comerciante,no reportado,primaria,76001000
2012-09-14,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,no reportado,no reportado,a pie,33,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-14,valle,cali (ct),viernes,09:00:00,urbana,local comercial,contundentes,a pie,a pie,38,masculino,casado,colombia,independiente,no reportada,primaria,76001000
2012-09-14,valle,cali (ct),viernes,12:30:00,urbana,parques,no reportado,no reportado,no reportado,21,masculino,soltero,colombia,independiente,abogado,superior,76001000
2012-09-14,valle,cali (ct),viernes,16:40:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,29,masculino,casado,colombia,educador,licenciado,superior,76001000
2012-09-14,valle,cali (ct),viernes,22:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,36,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-15,valle,cali (ct),sabado,12:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,34,femenino,soltero,colombia,ama de casa,no reportado,superior,76001000
2012-09-15,valle,cali (ct),sabado,15:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,43,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-09-15,valle,cali (ct),sabado,17:50:00,urbana,vias publicas,contundentes,a pie,a pie,42,masculino,casado,colombia,independiente,politologo,superior,76001000
2012-09-15,valle,cali (ct),sabado,18:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,32,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-16,valle,cali (ct),domingo,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,45,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-09-16,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,48,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-09-16,valle,cali (ct),domingo,20:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,20,masculino,soltero,colombia,independiente,no reportada,secundaria,76001000
2012-09-17,valle,cali (ct),lunes,14:00:00,urbana,oficinas,no reportado,no reportado,no reportado,40,femenino,union libre,colombia,empleado particular,no reportada,tecnico,76001000
2012-09-17,valle,cali (ct),lunes,17:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,19,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-09-17,valle,cali (ct),lunes,17:00:00,urbana,vias publicas,arma de fuego,conductor motocicleta,vehiculo,37,masculino,union libre,colombia,independiente,no reportada,secundaria,76001000
2012-09-18,valle,cali (ct),martes,00:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,21,masculino,soltero,colombia,independiente,no reportada,tecnico,76001000
2012-09-18,valle,cali (ct),martes,06:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,68,masculino,union libre,colombia,independiente,no reportada,tecnico,76001000
2012-09-18,valle,cali (ct),martes,10:15:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,29,femenino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2012-09-18,valle,cali (ct),martes,12:53:00,urbana,vias publicas,contundentes,a pie,a pie,27,femenino,soltero,colombia,estudiante,no reportado,tecnico,76001000
2012-09-18,valle,cali (ct),martes,20:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,32,masculino,soltero,colombia,comerciante,no reportada,tecnico,76001000
2012-09-19,valle,cali (ct),miercoles,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,37,femenino,viudo,colombia,desempleado,no reportado,secundaria,76001000
2012-09-19,valle,cali (ct),miercoles,06:10:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,31,femenino,soltero,colombia,educador,licenciado,superior,76001000
2012-09-19,valle,cali (ct),miercoles,11:17:00,urbana,oficinas,contundentes,a pie,a pie,32,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2012-09-19,valle,cali (ct),miercoles,12:00:00,urbana,universidades,contundentes,a pie,a pie,51,femenino,divorciado,colombia,independiente,no reportado,superior,76001000
2012-09-19,valle,cali (ct),miercoles,13:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,24,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-19,valle,cali (ct),miercoles,18:00:00,urbana,vias publicas,no reportado,a pie,a pie,39,femenino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-09-19,valle,cali (ct),miercoles,19:00:00,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,35,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-19,valle,cali (ct),miercoles,20:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,24,femenino,union libre,colombia,estudiante,no reportado,superior,76001000
2012-09-20,valle,cali (ct),jueves,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,60,femenino,casado,colombia,desempleado,no reportado,primaria,76001000
2012-09-20,valle,cali (ct),jueves,02:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,femenino,union libre,colombia,independiente,no reportada,tecnico,76001000
2012-09-20,valle,cali (ct),jueves,12:00:00,urbana,vias publicas,contundentes,a pie,a pie,59,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-09-20,valle,cali (ct),jueves,15:00:00,urbana,vias publicas,contundentes,a pie,a pie,37,masculino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-20,valle,cali (ct),jueves,15:30:00,urbana,peluqueria y similares,no reportado,a pie,a pie,30,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-09-20,valle,cali (ct),jueves,16:20:00,urbana,instalaciones de la policia,arma blanca,a pie,a pie,31,masculino,casado,colombia,empleado policial,policia,tecnico,76001000
2012-09-20,valle,cali (ct),jueves,20:00:00,rural,vias publicas,contundentes,a pie,a pie,41,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-09-20,valle,cali (ct),jueves,20:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,42,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-21,valle,cali (ct),viernes,08:00:00,urbana,vias publicas,no reportado,no reportado,no reportado,40,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-21,valle,cali (ct),viernes,19:00:00,urbana,casas de habitacion,no reportado,conductor motocicleta,a pie,45,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-09-21,valle,cali (ct),viernes,21:00:00,urbana,vias publicas,contundentes,a pie,a pie,54,femenino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-09-22,valle,cali (ct),sabado,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-22,valle,cali (ct),sabado,08:00:00,rural,casas de habitacion,contundentes,a pie,a pie,35,femenino,viudo,colombia,desempleado,no reportado,primaria,76001000
2012-09-22,valle,cali (ct),sabado,09:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,32,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-22,valle,cali (ct),sabado,16:00:00,urbana,casas de habitacion,contundentes,no reportado,a pie,48,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-22,valle,cali (ct),sabado,20:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,36,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-22,valle,cali (ct),sabado,21:30:00,urbana,vias publicas,no reportado,a pie,a pie,45,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2012-09-23,valle,cali (ct),domingo,00:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,45,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2012-09-23,valle,cali (ct),domingo,14:43:00,urbana,vias publicas,contundentes,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
