fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2011-07-10,valle,cali (ct),domingo,21:00:00,bellavista e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,45,femenino,casado,colombia,empleado salud,enfermera jefe,superior,76001000
2011-07-11,valle,cali (ct),lunes,07:00:00,los guayacanes e5,urbana,,arma blanca,a pie,a pie,15,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-07-11,valle,cali (ct),lunes,08:00:00,villanueva (carcel) e11,urbana,carceles,arma de fuego,a pie,a pie,28,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2011-07-11,valle,cali (ct),lunes,10:30:00,vallado e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,tecnico,76001000
2011-07-11,valle,cali (ct),lunes,14:05:00,panamericano e10,urbana,apartamento,no reportado,a pie,a pie,36,femenino,soltero,colombia,empleado particular,licenciado,superior,76001000
2011-07-12,valle,cali (ct),martes,08:00:00,alto aguacatal e1,urbana,vias publicas,no reportado,a pie,a pie,35,masculino,soltero,no reportado,empleado particular,no reportado,secundaria,76001000
2011-07-12,valle,cali (ct),martes,12:30:00,manuela beltran e14,urbana,dentro de la vivienda,arma blanca,a pie,a pie,57,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2011-07-12,valle,cali (ct),martes,13:20:00,jose m. marroquin ii e14,urbana,vias publicas,arma de fuego,a pie,a pie,26,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-12,valle,cali (ct),martes,21:00:00,santa anita e17,urbana,templos,no reportado,a pie,a pie,34,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-13,valle,cali (ct),miercoles,08:00:00,el limonar e17,urbana,no definido,arma de fuego,a pie,a pie,39,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-07-13,valle,cali (ct),miercoles,10:00:00,san judas tadeo i e10,urbana,vias publicas,no reportado,a pie,a pie,55,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-13,valle,cali (ct),miercoles,15:47:00,san pedro e3,urbana,oficinas,arma de fuego,a pie,a pie,56,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2011-07-14,valle,cali (ct),jueves,09:00:00,alfonso lopez i e7,urbana,hogar de paso,contundentes,a pie,a pie,49,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-14,valle,cali (ct),jueves,15:00:00,belalcazar e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,28,masculino,union libre,no reportado,comerciante,no reportado,secundaria,76001000
2011-07-14,valle,cali (ct),jueves,15:00:00,ciudad 2000 e16,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,60,masculino,casado,colombia,independiente,no reportado,tecnico,76001000
2011-07-14,valle,cali (ct),jueves,20:30:00,guayaquil e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,31,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2011-07-15,valle,cali (ct),viernes,07:00:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,27,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-15,valle,cali (ct),viernes,07:30:00,versalles e2,urbana,parqueadero,no reportado,a pie,a pie,40,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-15,valle,cali (ct),viernes,10:15:00,el limonar e17,urbana,vias publicas,arma de fuego,a pie,a pie,47,masculino,union libre,no reportado,estudiante,no reportado,superior,76001000
2011-07-15,valle,cali (ct),viernes,15:00:00,siloe e20,urbana,casas de habitacion,no reportado,a pie,a pie,45,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-15,valle,cali (ct),viernes,16:00:00,el piloto e3,urbana,almacenes,no reportado,a pie,a pie,38,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2011-07-15,valle,cali (ct),viernes,20:00:00,ciudad modelo e11,urbana,vias publicas,no reportado,a pie,a pie,21,masculino,soltero,colombia,independiente,no reportado,tecnico,76001000
2011-07-15,valle,cali (ct),viernes,20:00:00,alfonso lopez iii e7,urbana,vias publicas,no reportado,a pie,a pie,75,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-16,valle,cali (ct),sabado,13:00:00,mariano ramos e16,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,40,femenino,soltero,no reportado,independiente,no reportado,primaria,76001000
2011-07-16,valle,cali (ct),sabado,20:00:00,manuela beltran e14,urbana,vias publicas,no reportado,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-17,valle,cali (ct),domingo,21:00:00,el vergel e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,32,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2011-07-17,valle,cali (ct),domingo,21:30:00,san vicente e2,urbana,clinicas y similares,arma de fuego,a pie,a pie,26,femenino,casado,colombia,independiente,no reportado,superior,76001000
2011-07-18,valle,cali (ct),lunes,01:00:00,los libertadores e3,urbana,oficinas,contundentes,a pie,no reportado,48,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-18,valle,cali (ct),lunes,08:00:00,el limonar e17,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-07-18,valle,cali (ct),lunes,15:30:00,chiminangos i e5,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2011-07-18,valle,cali (ct),lunes,19:00:00,melendez e18,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,30,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2011-07-18,valle,cali (ct),lunes,19:45:00,saavedra galindo e8,urbana,vias publicas,arma de fuego,a pie,a pie,29,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-19,valle,cali (ct),martes,07:53:00,ciudad capri e17,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-19,valle,cali (ct),martes,12:00:00,,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2011-07-19,valle,cali (ct),martes,13:30:00,la alianza e4,urbana,vias publicas,arma blanca,a pie,a pie,47,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-19,valle,cali (ct),martes,18:00:00,ciudad jardin e22,urbana,casas de habitacion,no reportado,a pie,a pie,42,masculino,soltero,colombia,educador,no reportado,superior,76001000
2011-07-19,valle,cali (ct),martes,19:00:00,alfonso lopez i e7,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,29,masculino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2011-07-20,valle,cali (ct),miercoles,07:05:00,pizamos i e21,urbana,empresa,no reportado,a pie,a pie,31,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-20,valle,cali (ct),miercoles,07:30:00,santa elena e10,urbana,plazas de mercado,no reportado,a pie,a pie,49,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-20,valle,cali (ct),miercoles,15:00:00,atanasio girardot e8,urbana,casas de habitacion,no reportado,a pie,a pie,35,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-20,valle,cali (ct),miercoles,16:00:00,no reporta,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,20,masculino,union libre,colombia,estudiante,no reportado,superior,76001000
2011-07-21,valle,cali (ct),jueves,09:00:00,alfonso barberena e12,urbana,vias publicas,no reportado,a pie,a pie,49,masculino,union libre,colombia,educador,no reportado,superior,76001000
2011-07-21,valle,cali (ct),jueves,12:30:00,las orquideas e14,urbana,vias publicas,arma blanca,a pie,a pie,19,masculino,soltero,colombia,empleado policial,no reportado,secundaria,76001000
2011-07-21,valle,cali (ct),jueves,13:10:00,quintas de salomia e6,urbana,peluqueria y similares,no reportado,a pie,a pie,43,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-21,valle,cali (ct),jueves,14:00:00,siete de agosto e7,urbana,casas de habitacion,arma de fuego,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-22,valle,cali (ct),viernes,08:00:00,diamante e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,48,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-07-22,valle,cali (ct),viernes,10:15:00,el trebol e8,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,58,femenino,soltero,colombia,educador,no reportado,superior,76001000
2011-07-22,valle,cali (ct),viernes,11:00:00,la flora e2,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-07-22,valle,cali (ct),viernes,15:00:00,pacara e2,urbana,vias publicas,no reportado,a pie,a pie,24,femenino,soltero,colombia,desempleado,no reportado,tecnico,76001000
2011-07-23,valle,cali (ct),sabado,09:30:00,obrero e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,sindicalista,no reportado,superior,76001000
2011-07-23,valle,cali (ct),sabado,09:30:00,obrero e9,urbana,vias publicas,no reportado,a pie,a pie,50,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-23,valle,cali (ct),sabado,10:00:00,siloe e20,urbana,vias publicas,no reportado,a pie,a pie,20,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-07-23,valle,cali (ct),sabado,14:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,61,masculino,union libre,no reportado,comerciante,no reportado,secundaria,76001000
2011-07-23,valle,cali (ct),sabado,17:00:00,desepaz invicali e21,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-07-23,valle,cali (ct),sabado,21:00:00,san cayetano e3,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,52,masculino,casado,colombia,independiente,no reportado,tecnico,76001000
2011-07-24,valle,cali (ct),domingo,15:30:00,el rodeo e12,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,empleado policial,no reportado,secundaria,76001000
2011-07-24,valle,cali (ct),domingo,16:00:00,las orquideas e14,urbana,casas de habitacion,no reportado,a pie,a pie,35,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-07-24,valle,cali (ct),domingo,21:36:00,granada e2,urbana,casas de habitacion,no reportado,a pie,a pie,61,masculino,casado,colombia,desempleado,no reportado,superior,76001000
2011-07-25,valle,cali (ct),lunes,09:00:00,morichal de comfandi e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,25,masculino,casado,colombia,estudiante,no reportado,superior,76001000
2011-07-25,valle,cali (ct),lunes,11:00:00,ciudad capri e17,urbana,casas de habitacion,no reportado,a pie,a pie,30,femenino,casado,colombia,empleado particular,abogado,superior,76001000
2011-07-25,valle,cali (ct),lunes,13:00:00,los robles e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,32,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-26,valle,cali (ct),martes,08:00:00,la alianza e4,urbana,vias publicas,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2011-07-26,valle,cali (ct),martes,14:40:00,la independencia e11,urbana,dentro de la vivienda,no reportado,a pie,a pie,25,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-07-26,valle,cali (ct),martes,22:30:00,alirio mora beltran e14,urbana,casas de habitacion,no reportado,a pie,a pie,47,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2011-07-27,valle,cali (ct),miercoles,09:30:00,calimio desepaz e21,urbana,vias publicas,no reportado,a pie,a pie,18,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-27,valle,cali (ct),miercoles,14:30:00,charco azul e13,urbana,vias publicas,no reportado,a pie,a pie,17,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-07-27,valle,cali (ct),miercoles,15:00:00,san antonio e3,urbana,vias publicas,no reportado,a pie,a pie,35,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-27,valle,cali (ct),miercoles,16:00:00,,rural,vias publicas,no reportado,a pie,a pie,45,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-07-27,valle,cali (ct),miercoles,21:00:00,ulpiano lloreda e13,urbana,vias publicas,arma de fuego,a pie,a pie,35,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2011-07-28,valle,cali (ct),jueves,00:00:00,el limonar e17,urbana,vias publicas,no reportado,a pie,a pie,35,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-29,valle,cali (ct),viernes,14:00:00,urbanizacion calimio e6,urbana,casas de habitacion,no reportado,a pie,a pie,40,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-29,valle,cali (ct),viernes,15:00:00,siete de agosto e7,urbana,casas de habitacion,no reportado,a pie,a pie,29,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-07-30,valle,cali (ct),sabado,00:00:00,el poblado ii e13,urbana,vias publicas,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-30,valle,cali (ct),sabado,09:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,25,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-30,valle,cali (ct),sabado,12:00:00,,urbana,vias publicas,no reportado,a pie,a pie,22,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-07-30,valle,cali (ct),sabado,13:00:00,siloe e20,urbana,vias publicas,no reportado,a pie,a pie,31,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-07-30,valle,cali (ct),sabado,14:00:00,ciudadela floralia e6,urbana,dentro de la vivienda,no reportado,a pie,a pie,28,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-30,valle,cali (ct),sabado,15:00:00,los comuneros i e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,42,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-07-30,valle,cali (ct),sabado,15:30:00,el limonar e17,urbana,casas de habitacion,no reportado,vehiculo,a pie,36,masculino,union libre,colombia,empleado publico,economista,superior,76001000
2011-07-30,valle,cali (ct),sabado,19:00:00,ciudadela del rio e21,urbana,casas de habitacion,no reportado,a pie,a pie,26,masculino,casado,colombia,empleado policial,no reportado,secundaria,76001000
2011-07-31,valle,cali (ct),domingo,06:00:00,marroquin i e14,urbana,casas de habitacion,no reportado,a pie,a pie,41,masculino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-07-31,valle,cali (ct),domingo,09:00:00,melendez e18,urbana,vias publicas,arma blanca,a pie,a pie,47,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2011-07-31,valle,cali (ct),domingo,14:00:00,san luis e6,urbana,vias publicas,no reportado,a pie,a pie,47,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-07-31,valle,cali (ct),domingo,18:30:00,san luis e6,urbana,vias publicas,no reportado,a pie,a pie,30,masculino,casado,no reportado,independiente,no reportado,secundaria,76001000
2011-07-31,valle,cali (ct),domingo,19:00:00,los chorros e18,rural,vias publicas,arma de fuego,a pie,a pie,38,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-07-31,valle,cali (ct),domingo,20:00:00,el troncal e8,urbana,,contundentes,a pie,a pie,25,femenino,soltero,colombia,empleado particular,bacteriologo,superior,76001000
2011-07-31,valle,cali (ct),domingo,20:00:00,vallado e15,urbana,vias publicas,arma de fuego,a pie,a pie,17,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-08-01,valle,cali (ct),lunes,10:50:00,versalles e2,urbana,vias publicas,no reportado,a pie,a pie,29,femenino,soltero,no reportado,independiente,no reportado,superior,76001000
2011-08-01,valle,cali (ct),lunes,15:00:00,metropolitano del norte e5,urbana,vias publicas,no reportado,a pie,a pie,45,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2011-08-01,valle,cali (ct),lunes,18:00:00,brisas de mayo e20,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,39,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2011-08-01,valle,cali (ct),lunes,18:00:00,melendez e18,urbana,vias publicas,arma blanca,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-02,valle,cali (ct),martes,08:20:00,el rodeo e12,urbana,vias publicas,no reportado,a pie,a pie,44,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-08-02,valle,cali (ct),martes,09:00:00,cgto la buitrera e18,rural,vias publicas,no reportado,a pie,a pie,47,femenino,viudo,no reportado,independiente,no reportado,superior,76001000
2011-08-02,valle,cali (ct),martes,09:00:00,union de vivienda popular e16,urbana,casas de habitacion,no reportado,a pie,a pie,25,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-08-02,valle,cali (ct),martes,11:30:00,nueva floresta e12,urbana,vias publicas,no reportado,a pie,a pie,32,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-08-02,valle,cali (ct),martes,15:00:00,san pedro e3,urbana,local comercial,no reportado,a pie,a pie,42,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-02,valle,cali (ct),martes,19:31:00,santa barbara e5,urbana,vias publicas,no reportado,a pie,a pie,31,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2011-08-03,valle,cali (ct),miercoles,08:00:00,san antonio e3,urbana,vias publicas,no reportado,a pie,a pie,43,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-08-03,valle,cali (ct),miercoles,09:00:00,lleras camargo e20,urbana,casas de habitacion,no reportado,a pie,a pie,29,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-08-03,valle,cali (ct),miercoles,09:40:00,el poblado ii e13,urbana,vias publicas,no reportado,a pie,a pie,50,femenino,divorciado,colombia,independiente,no reportado,superior,76001000
2011-08-03,valle,cali (ct),miercoles,18:55:00,caney e17,urbana,vias publicas,no reportado,a pie,a pie,52,femenino,casado,no reportado,comerciante,no reportado,secundaria,76001000
2011-08-04,valle,cali (ct),jueves,04:45:00,las orquideas e14,urbana,vias publicas,no reportado,a pie,a pie,45,femenino,soltero,colombia,independiente,no reportada,secundaria,76001000
2011-08-04,valle,cali (ct),jueves,10:30:00,comfenalco e6,urbana,casas de habitacion,arma de fuego,conductor motocicleta,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2011-08-04,valle,cali (ct),jueves,14:00:00,el retiro e15,urbana,vias publicas,no reportado,a pie,a pie,32,masculino,casado,no reportado,independiente,no reportado,secundaria,76001000
2011-08-04,valle,cali (ct),jueves,18:30:00,popular e4,urbana,dentro de la vivienda,contundentes,a pie,a pie,36,masculino,soltero,colombia,artista,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,08:00:00,laureano gomez e15,urbana,vias publicas,no reportado,a pie,a pie,42,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,10:00:00,ciudad cordoba e15,urbana,casas de habitacion,arma de fuego,a pie,a pie,38,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,10:00:00,jose m. marroquin ii e14,urbana,vias publicas,no reportado,a pie,a pie,17,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,12:00:00,nueva tequendama e19,urbana,vias publicas,no reportado,a pie,a pie,55,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,12:30:00,urbanizacion calimio e6,urbana,vias publicas,no reportado,a pie,a pie,46,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,14:20:00,industrial e8,urbana,vias publicas,arma de fuego,a pie,a pie,45,masculino,casado,colombia,empleado particular,tecnico,superior,76001000
2011-08-05,valle,cali (ct),viernes,15:00:00,vipasa e2,urbana,vias publicas,no reportado,a pie,a pie,47,masculino,casado,no reportado,comerciante,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,16:30:00,potrero grande e21,urbana,vias publicas,no reportado,a pie,a pie,50,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-05,valle,cali (ct),viernes,23:00:00,el vergel e13,urbana,vias publicas,no reportado,a pie,a pie,38,femenino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-08-06,valle,cali (ct),sabado,00:00:00,mojica e15,urbana,casas de habitacion,no reportado,a pie,a pie,33,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-06,valle,cali (ct),sabado,03:00:00,manuela beltran e14,urbana,casas de habitacion,no reportado,a pie,a pie,29,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-06,valle,cali (ct),sabado,09:30:00,el paraiso e12,urbana,vias publicas,no reportado,a pie,a pie,37,masculino,soltero,colombia,desempleado,no reportado,tecnico,76001000
2011-08-06,valle,cali (ct),sabado,19:00:00,camilo torres e4,urbana,dentro de la vivienda,no reportado,a pie,a pie,56,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2011-08-07,valle,cali (ct),domingo,00:00:00,el poblado ii e13,urbana,vias publicas,no reportado,a pie,a pie,40,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-07,valle,cali (ct),domingo,10:00:00,brisas de los alamos e2,urbana,casas de habitacion,no reportado,a pie,a pie,33,masculino,soltero,colombia,empleado publico,no reportado,superior,76001000
2011-08-07,valle,cali (ct),domingo,21:30:00,el poblado i e13,urbana,vias publicas,arma de fuego,a pie,a pie,45,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-08,valle,cali (ct),lunes,07:00:00,san nicolas e3,urbana,vias publicas,no reportado,a pie,a pie,45,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-08,valle,cali (ct),lunes,12:00:00,san luis e6,urbana,casas de habitacion,no reportado,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2011-08-08,valle,cali (ct),lunes,20:51:00,urbanizacion calimio e6,urbana,vias publicas,no reportado,a pie,a pie,32,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2011-08-08,valle,cali (ct),lunes,21:20:00,san luis e6,urbana,vias publicas,contundentes,a pie,a pie,19,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2011-08-09,valle,cali (ct),martes,07:00:00,,urbana,vias publicas,no reportado,a pie,a pie,49,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-09,valle,cali (ct),martes,16:30:00,eduardo santos e12,urbana,casas de habitacion,no reportado,a pie,a pie,40,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-09,valle,cali (ct),martes,17:05:00,quintas de salomia e6,urbana,casas de habitacion,contundentes,a pie,a pie,41,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2011-08-09,valle,cali (ct),martes,19:30:00,potrero grande e21,urbana,vias publicas,arma de fuego,a pie,a pie,38,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-10,valle,cali (ct),miercoles,08:00:00,los libertadores e3,urbana,"colegios, escuelas",no reportado,a pie,a pie,42,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-10,valle,cali (ct),miercoles,09:30:00,belen e20,urbana,"colegios, escuelas",no reportado,a pie,a pie,25,femenino,casado,colombia,independiente,no reportado,superior,76001000
2011-08-10,valle,cali (ct),miercoles,14:00:00,ciudadela floralia e6,urbana,vias publicas,no reportado,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-10,valle,cali (ct),miercoles,14:00:00,los guaduales e6,urbana,vias publicas,no reportado,a pie,a pie,53,masculino,divorciado,colombia,empleado particular,no reportado,superior,76001000
2011-08-10,valle,cali (ct),miercoles,18:00:00,canaveralejo guadalupe e19,urbana,vias publicas,no reportado,a pie,a pie,53,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2011-08-11,valle,cali (ct),jueves,10:00:00,san fernando nuevo e19,urbana,vias publicas,no reportado,a pie,a pie,23,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-11,valle,cali (ct),jueves,16:30:00,versalles e2,urbana,vias publicas,no reportado,a pie,a pie,29,masculino,soltero,no reportado,independiente,no reportado,superior,76001000
2011-08-11,valle,cali (ct),jueves,19:00:00,andres sanin e7,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,27,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-11,valle,cali (ct),jueves,19:00:00,alfonso lopez i e7,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,35,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-11,valle,cali (ct),jueves,19:00:00,alfonso lopez i e7,urbana,no definido,no reportado,a pie,a pie,14,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-08-11,valle,cali (ct),jueves,19:00:00,andres sanin e7,urbana,no definido,no reportado,no reportado,no reportado,14,femenino,soltero,colombia,no reporta,no reportado,secundaria,76001000
2011-08-11,valle,cali (ct),jueves,19:30:00,puertas del sol e14,urbana,casas de habitacion,no reportado,a pie,a pie,32,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2011-08-12,valle,cali (ct),viernes,07:00:00,andres sanin e7,urbana,vias publicas,no reportado,a pie,a pie,41,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2011-08-12,valle,cali (ct),viernes,08:30:00,san pedro e3,urbana,vias publicas,no reportado,a pie,a pie,29,masculino,union libre,colombia,politico,no reportado,secundaria,76001000
2011-08-12,valle,cali (ct),viernes,09:00:00,belen e20,urbana,casas de habitacion,no reportado,a pie,a pie,46,femenino,casado,no reportado,independiente,no reportado,tecnico,76001000
2011-08-12,valle,cali (ct),viernes,13:30:00,bello horizonte e12,urbana,vias publicas,no reportado,a pie,a pie,23,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2011-08-12,valle,cali (ct),viernes,23:59:00,las orquideas e14,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,46,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2011-08-13,valle,cali (ct),sabado,09:00:00,inv. brisas de comuneros  e15,urbana,vias publicas,no reportado,a pie,a pie,49,masculino,union libre,colombia,desempleado,no reportado,primaria,76001000
2011-08-13,valle,cali (ct),sabado,15:00:00,ciudad jardin e22,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,68,masculino,casado,colombia,independiente,no reportado,superior,76001000
2011-08-13,valle,cali (ct),sabado,22:00:00,las veraneras e7,urbana,vias publicas,no reportado,a pie,a pie,24,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2011-08-14,valle,cali (ct),domingo,17:00:00,siloe e20,urbana,vias publicas,arma de fuego,a pie,a pie,47,femenino,union libre,no reportado,independiente,no reportado,secundaria,76001000
2011-08-15,valle,cali (ct),lunes,11:00:00,los conquistadores e11,urbana,casas de habitacion,no reportado,a pie,a pie,36,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2011-08-15,valle,cali (ct),lunes,12:00:00,villa san marcos e14,urbana,vias publicas,contundentes,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
