fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,clase_empresa,codigo_dane
2011-05-02,valle,cali (ct),lunes,11:00:00,granada e2,urbana,"hoteles, residencias, y similares.",cortantes,a pie,a pie,hoteles y similares,76001000
2011-05-02,valle,cali (ct),lunes,18:30:00,santa monica residencial e2,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-05-02,valle,cali (ct),lunes,20:15:00,el limonar e17,urbana,"hoteles, residencias, y similares.",arma de fuego,a pie,a pie,hoteles y similares,76001000
2011-05-03,valle,cali (ct),martes,00:00:00,la esperanza e11,urbana,talleres,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-05-03,valle,cali (ct),martes,11:40:00,alfonso lopez ii e7,urbana,vias publicas,arma de fuego,a pie,vehiculo,almacenes,76001000
2011-05-03,valle,cali (ct),martes,14:00:00,san fernando nuevo e19,urbana,universidades,cortantes,a pie,a pie,universidades,76001000
2011-05-03,valle,cali (ct),martes,15:00:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-04,valle,cali (ct),miercoles,00:00:00,san marino e7,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-05-04,valle,cali (ct),miercoles,11:00:00,el paraiso e12,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-04,valle,cali (ct),miercoles,12:10:00,pance e22,urbana,"colegios, escuelas",sin empleo de armas,a pie,a pie,"colegios, escuelas",76001000
2011-05-04,valle,cali (ct),miercoles,15:00:00,juanambu e2,urbana,oficinas,cortantes,a pie,a pie,entidades publicas,76001000
2011-05-04,valle,cali (ct),miercoles,21:25:00,guayaquil e9,urbana,local comercial,arma blanca,a pie,a pie,oficinas,76001000
2011-05-05,valle,cali (ct),jueves,00:30:00,colseguros andes e10,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2011-05-05,valle,cali (ct),jueves,03:15:00,las delicias,urbana,oficinas,cortantes,a pie,a pie,torres de energia,76001000
2011-05-05,valle,cali (ct),jueves,15:00:00,julio rincon e12,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-05-05,valle,cali (ct),jueves,15:20:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-05,valle,cali (ct),jueves,17:00:00,el bosque e2,urbana,bodegas y similares,sin empleo de armas,vehiculo,a pie,"bodegas, depositos",76001000
2011-05-05,valle,cali (ct),jueves,17:00:00,san fernando viejo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-05,valle,cali (ct),jueves,18:00:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-06,valle,cali (ct),viernes,00:00:00,junin e9,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2011-05-06,valle,cali (ct),viernes,23:00:00,san marino e7,urbana,estaciones de servicio,arma de fuego,a pie,a pie,bomba gasolina,76001000
2011-05-07,valle,cali (ct),sabado,11:00:00,atanasio girardot e8,urbana,oficinas,cortantes,a pie,a pie,servicios,76001000
2011-05-07,valle,cali (ct),sabado,19:00:00,santa anita e17,urbana,"bares, cantinas y similares",sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2011-05-08,valle,cali (ct),domingo,07:40:00,san pedro claver e11,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-09,valle,cali (ct),lunes,00:00:00,valle grande e21,urbana,local comercial,contundentes,a pie,a pie,almacenes,76001000
2011-05-09,valle,cali (ct),lunes,08:40:00,saavedra galindo e8,urbana,estaciones de servicio,arma de fuego,a pie,a pie,bomba gasolina,76001000
2011-05-09,valle,cali (ct),lunes,15:30:00,versalles e2,urbana,bodegas y similares,sin empleo de armas,vehiculo,a pie,"bodegas, depositos",76001000
2011-05-09,valle,cali (ct),lunes,17:00:00,la esmeralda e4,urbana,bodegas y similares,contundentes,a pie,a pie,empresas transporte publico,76001000
2011-05-09,valle,cali (ct),lunes,17:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-10,valle,cali (ct),martes,00:00:00,ciudad capri e17,urbana,local comercial,arma de fuego,a pie,a pie,servicios,76001000
2011-05-10,valle,cali (ct),martes,00:00:00,vipasa e2,urbana,oficinas,contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-05-10,valle,cali (ct),martes,12:15:00,san fernando nuevo e19,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-10,valle,cali (ct),martes,19:30:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-11,valle,cali (ct),miercoles,14:00:00,salomia e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-11,valle,cali (ct),miercoles,16:20:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-11,valle,cali (ct),miercoles,22:00:00,la base,urbana,empresa,contundentes,a pie,a pie,entidades publicas,76001000
2011-05-12,valle,cali (ct),jueves,11:20:00,el lido e19,urbana,estacion m.i.o.,cortantes,a pie,a pie,empresas transporte publico,76001000
2011-05-12,valle,cali (ct),jueves,16:00:00,champagnat e19,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-05-12,valle,cali (ct),jueves,17:00:00,departamental e10,urbana,centro recreacional,sin empleo de armas,a pie,a pie,entidades publicas,76001000
2011-05-12,valle,cali (ct),jueves,17:10:00,san pedro e3,urbana,parqueadero,cortantes,a pie,a pie,otra empreas comercial,76001000
2011-05-13,valle,cali (ct),viernes,16:00:00,prados de oriente e11,urbana,salon comunal,cortantes,a pie,a pie,talleres,76001000
2011-05-13,valle,cali (ct),viernes,18:00:00,alameda e9,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-05-13,valle,cali (ct),viernes,19:00:00,san nicolas e3,urbana,local comercial,arma blanca,a pie,a pie,otra empreas comercial,76001000
2011-05-14,valle,cali (ct),sabado,16:00:00,terron colorado e1,urbana,vias publicas,arma de fuego,a pie,a pie,construcciones,76001000
2011-05-14,valle,cali (ct),sabado,16:24:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-15,valle,cali (ct),domingo,02:00:00,pance e22,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-05-15,valle,cali (ct),domingo,16:30:00,chiminangos ii e5,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-05-16,valle,cali (ct),lunes,05:45:00,el troncal e8,urbana,empresa,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-05-16,valle,cali (ct),lunes,11:00:00,el limonar e17,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,droguerias y farmacias,76001000
2011-05-16,valle,cali (ct),lunes,11:00:00,urb. tequendama e19,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,droguerias y farmacias,76001000
2011-05-16,valle,cali (ct),lunes,19:40:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-16,valle,cali (ct),lunes,22:54:00,san marino e7,urbana,bomba de gasolina,arma de fuego,a pie,a pie,servicios,76001000
2011-05-17,valle,cali (ct),martes,20:15:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-17,valle,cali (ct),martes,20:15:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-18,valle,cali (ct),miercoles,09:00:00,belalcazar e9,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-05-18,valle,cali (ct),miercoles,10:45:00,,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-18,valle,cali (ct),miercoles,15:20:00,tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-18,valle,cali (ct),miercoles,16:00:00,santa rosa e3,urbana,oficinas,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-19,valle,cali (ct),jueves,01:05:00,la base,urbana,oficinas,arma blanca,vehiculo,a pie,entidades publicas,76001000
2011-05-19,valle,cali (ct),jueves,10:30:00,san fernando nuevo e19,urbana,oficinas,arma de fuego,a pie,a pie,servicios,76001000
2011-05-19,valle,cali (ct),jueves,21:50:00,los lagos e13,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-05-20,valle,cali (ct),viernes,08:00:00,el sena e5,urbana,instalaciones gubernamentales,contundentes,a pie,a pie,entidades publicas,76001000
2011-05-20,valle,cali (ct),viernes,13:15:00,el calvario e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-20,valle,cali (ct),viernes,21:00:00,belisario caicedo e20,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,almacenes,76001000
2011-05-21,valle,cali (ct),sabado,11:45:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-21,valle,cali (ct),sabado,16:30:00,caney e17,urbana,empresa,sin empleo de armas,a pie,a pie,servicios,76001000
2011-05-22,valle,cali (ct),domingo,10:00:00,valle grande e21,urbana,centro comercial,contundentes,a pie,a pie,almacenes,76001000
2011-05-22,valle,cali (ct),domingo,11:58:00,vallado e15,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-22,valle,cali (ct),domingo,12:50:00,valle grande e21,urbana,local comercial,cortantes,a pie,a pie,almacenes,76001000
2011-05-23,valle,cali (ct),lunes,04:00:00,terron colorado e1,urbana,talleres,cortantes,a pie,a pie,talleres,76001000
2011-05-23,valle,cali (ct),lunes,07:45:00,unicentro cali e17,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-23,valle,cali (ct),lunes,18:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-23,valle,cali (ct),lunes,18:30:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-23,valle,cali (ct),lunes,19:46:00,la floresta e8,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,almacenes,76001000
2011-05-24,valle,cali (ct),martes,00:00:00,el limonar e17,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-24,valle,cali (ct),martes,09:50:00,jose m. marroquin ii e14,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-24,valle,cali (ct),martes,14:50:00,valle del lili e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-24,valle,cali (ct),martes,16:30:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-24,valle,cali (ct),martes,22:09:00,san fernando nuevo e19,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-05-25,valle,cali (ct),miercoles,00:00:00,nueva floresta e12,urbana,local comercial,arma de fuego,a pie,a pie,joyerias,76001000
2011-05-25,valle,cali (ct),miercoles,09:11:00,san cayetano e3,urbana,local comercial,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-05-25,valle,cali (ct),miercoles,13:40:00,el limonar e17,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-25,valle,cali (ct),miercoles,20:30:00,la flora e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-05-26,valle,cali (ct),jueves,08:35:00,chipichape e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-26,valle,cali (ct),jueves,13:00:00,el limonar e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-26,valle,cali (ct),jueves,14:30:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-05-27,valle,cali (ct),viernes,12:47:00,primitivo crespo e8,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2011-05-27,valle,cali (ct),viernes,15:00:00,prados del norte e2,urbana,clinicas y similares,contundentes,a pie,a pie,"clinicas, hospitales",76001000
2011-05-27,valle,cali (ct),viernes,15:20:00,prados del norte e2,urbana,clinicas y similares,cortantes,a pie,a pie,"clinicas, hospitales",76001000
2011-05-28,valle,cali (ct),sabado,09:17:00,pance e22,urbana,supermercados,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-28,valle,cali (ct),sabado,12:30:00,primitivo crespo e8,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2011-05-28,valle,cali (ct),sabado,17:30:00,champagnat e19,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-05-28,valle,cali (ct),sabado,17:45:00,san fernando viejo e19,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-05-28,valle,cali (ct),sabado,18:47:00,municipal e8,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-05-28,valle,cali (ct),sabado,20:30:00,aranjuez e9,urbana,oficinas,contundentes,a pie,a pie,ministerio de transporte,76001000
2011-05-28,valle,cali (ct),sabado,20:50:00,la flora e2,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2011-05-30,valle,cali (ct),lunes,00:00:00,primero de mayo e17,urbana,vias publicas,arma de fuego,a pie,vehiculo,empresas transporte carga,76001000
2011-05-30,valle,cali (ct),lunes,00:00:00,santa monica residencial e2,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-05-30,valle,cali (ct),lunes,09:30:00,obrero e9,urbana,estaciones de servicio,sin empleo de armas,conductor motocicleta,a pie,bomba gasolina,76001000
2011-05-30,valle,cali (ct),lunes,16:20:00,los alcazares e6,urbana,estaciones de servicio,arma de fuego,conductor motocicleta,a pie,bomba gasolina,76001000
2011-05-30,valle,cali (ct),lunes,20:00:00,urb. rio lili e22,urbana,"sedes sociales, clubes o similares",cortantes,a pie,a pie,parques,76001000
2011-05-31,valle,cali (ct),martes,14:55:00,valle grande e21,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-01,valle,cali (ct),miercoles,00:00:00,calimio desepaz e21,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-06-01,valle,cali (ct),miercoles,00:00:00,flora industrial e4,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-06-01,valle,cali (ct),miercoles,16:30:00,nueva tequendama e19,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-06-02,valle,cali (ct),jueves,04:30:00,laureano gomez e15,urbana,"droguerias, farmacias",cortantes,a pie,a pie,droguerias y farmacias,76001000
2011-06-02,valle,cali (ct),jueves,05:30:00,ciudad jardin e22,urbana,oficinas,contundentes,a pie,a pie,otros instalaciones gubernamentales,76001000
2011-06-02,valle,cali (ct),jueves,06:15:00,santa elena e10,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-06-02,valle,cali (ct),jueves,06:30:00,santa elena e10,urbana,oficinas,sin empleo de armas,a pie,a pie,escenarios deportivos,76001000
2011-06-02,valle,cali (ct),jueves,16:10:00,el guabal e10,urbana,oficinas,arma de fuego,a pie,a pie,servicios,76001000
2011-06-03,valle,cali (ct),viernes,08:10:00,arboledas e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-03,valle,cali (ct),viernes,11:45:00,antonio narino e16,urbana,oficinas,arma blanca,a pie,a pie,servicios,76001000
2011-06-03,valle,cali (ct),viernes,16:10:00,cristobal colon e10,urbana,local comercial,arma de fuego,conductor motocicleta,a pie,otra empreas comercial,76001000
2011-06-03,valle,cali (ct),viernes,19:30:00,granada e2,urbana,almacenes,arma de fuego,a pie,a pie,almacenes,76001000
2011-06-04,valle,cali (ct),sabado,00:00:00,versalles e2,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-06-04,valle,cali (ct),sabado,10:00:00,san pedro e3,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-06-04,valle,cali (ct),sabado,10:10:00,san joaquin e17,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2011-06-04,valle,cali (ct),sabado,17:00:00,san pedro e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-05,valle,cali (ct),domingo,00:00:00,san vicente e2,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-06-05,valle,cali (ct),domingo,02:10:00,santander e4,urbana,oficinas,contundentes,a pie,a pie,entidades publicas,76001000
2011-06-05,valle,cali (ct),domingo,03:00:00,san fernando viejo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-06-05,valle,cali (ct),domingo,10:00:00,villanueva e12,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-05,valle,cali (ct),domingo,14:00:00,departamental e10,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-05,valle,cali (ct),domingo,15:56:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-06-05,valle,cali (ct),domingo,19:00:00,antonio narino e16,urbana,local comercial,arma de fuego,a pie,a pie,cafeterias y similares,76001000
2011-06-05,valle,cali (ct),domingo,20:30:00,el lido e19,urbana,oficinas,contundentes,a pie,a pie,oficinas,76001000
2011-06-05,valle,cali (ct),domingo,21:00:00,san nicolas e3,urbana,"bares, cantinas y similares",sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2011-06-06,valle,cali (ct),lunes,10:35:00,multicentro e17,urbana,oficinas,arma de fuego,a pie,a pie,empresas de vigilancia personal armado,76001000
2011-06-06,valle,cali (ct),lunes,11:50:00,bosques del limonar e17,urbana,centro comercial,contundentes,a pie,a pie,almacenes,76001000
2011-06-06,valle,cali (ct),lunes,14:00:00,nueva tequendama e19,urbana,almacenes,sin empleo de armas,a pie,a pie,supermercados,76001000
2011-06-06,valle,cali (ct),lunes,21:45:00,san fernando nuevo e19,urbana,oficinas,arma de fuego,a pie,a pie,empresas de vigilancia personal armado,76001000
2011-06-06,valle,cali (ct),lunes,23:00:00,san nicolas e3,urbana,bodegas y similares,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-06-07,valle,cali (ct),martes,00:00:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,oficinas,76001000
2011-06-07,valle,cali (ct),martes,16:20:00,ciudadela confandi e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-06-08,valle,cali (ct),miercoles,00:00:00,torres de confandi e5,urbana,oficinas,cortantes,a pie,a pie,otra empreas comercial,76001000
2011-06-08,valle,cali (ct),miercoles,09:00:00,yumbo,rural,empresa,cortantes,a pie,a pie,servicios,76001000
2011-06-09,valle,cali (ct),jueves,00:00:00,chipichape e2,urbana,casinos,sin empleo de armas,a pie,a pie,"cafes, bares y similares",76001000
2011-06-09,valle,cali (ct),jueves,07:30:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-09,valle,cali (ct),jueves,12:45:00,yumbo,urbana,parqueadero,cortantes,a pie,a pie,bomba gasolina,76001000
2011-06-09,valle,cali (ct),jueves,17:00:00,versalles e2,urbana,vias publicas,sin empleo de armas,a pie,a pie,cafeterias y similares,76001000
2011-06-09,valle,cali (ct),jueves,20:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-10,valle,cali (ct),viernes,17:50:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-10,valle,cali (ct),viernes,23:30:00,san vicente e2,urbana,oficinas,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-06-11,valle,cali (ct),sabado,00:00:00,alto aguacatal e1,urbana,"colegios, escuelas",contundentes,a pie,a pie,"colegios, escuelas",76001000
2011-06-11,valle,cali (ct),sabado,00:00:00,belalcazar e9,urbana,,contundentes,a pie,a pie,otra empreas comercial,76001000
2011-06-11,valle,cali (ct),sabado,15:00:00,jorge isaacs e4,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-11,valle,cali (ct),sabado,18:45:00,la flora e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-12,valle,cali (ct),domingo,02:27:00,las delicias,urbana,oficinas,cortantes,a pie,a pie,oficinas,76001000
2011-06-12,valle,cali (ct),domingo,11:20:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-13,valle,cali (ct),lunes,11:00:00,tequendama e19,urbana,"droguerias, farmacias",sin empleo de armas,a pie,a pie,droguerias y farmacias,76001000
2011-06-13,valle,cali (ct),lunes,16:10:00,san fernando nuevo e19,urbana,local comercial,sin empleo de armas,a pie,a pie,servicios,76001000
2011-06-13,valle,cali (ct),lunes,19:30:00,san pedro e3,urbana,local comercial,arma de fuego,a pie,a pie,oficinas,76001000
2011-06-13,valle,cali (ct),lunes,19:50:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-13,valle,cali (ct),lunes,22:20:00,primitivo crespo e8,urbana,linea ferrea,contundentes,a pie,a pie,construcciones,76001000
2011-06-15,valle,cali (ct),miercoles,00:00:00,jose m. marroquin ii e14,urbana,oficinas,cortantes,a pie,a pie,torres de energia,76001000
2011-06-15,valle,cali (ct),miercoles,08:00:00,ciudad cordoba e15,urbana,parqueadero,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-06-15,valle,cali (ct),miercoles,09:10:00,las quintas de don simon e17,urbana,vias publicas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-06-15,valle,cali (ct),miercoles,11:10:00,el cedro e19,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-15,valle,cali (ct),miercoles,16:00:00,san fernando nuevo e19,urbana,compraventa,sin empleo de armas,a pie,a pie,otra empreas comercial,76001000
2011-06-15,valle,cali (ct),miercoles,19:30:00,san pedro e3,urbana,centro comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-06-16,valle,cali (ct),jueves,08:50:00,santa anita e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-06-16,valle,cali (ct),jueves,11:10:00,san fernando nuevo e19,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-06-16,valle,cali (ct),jueves,11:30:00,ciudadela pasoancho e17,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-16,valle,cali (ct),jueves,12:00:00,las ceibas e7,urbana,oficinas,no reportado,a pie,a pie,oficinas,76001000
2011-06-16,valle,cali (ct),jueves,15:00:00,el cortijo e20,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-06-16,valle,cali (ct),jueves,16:00:00,san pedro e3,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-17,valle,cali (ct),viernes,00:00:00,,urbana,bodegas y similares,cortantes,a pie,a pie,otros instalaciones gubernamentales,76001000
2011-06-17,valle,cali (ct),viernes,07:00:00,calimio desepaz e21,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-06-17,valle,cali (ct),viernes,14:00:00,alto napoles e18,urbana,oficinas,contundentes,a pie,a pie,servicios,76001000
2011-06-17,valle,cali (ct),viernes,15:20:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-17,valle,cali (ct),viernes,17:10:00,chipichape e2,urbana,centro comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-18,valle,cali (ct),sabado,00:00:00,alto aguacatal e1,urbana,"colegios, escuelas",cortantes,a pie,a pie,"colegios, escuelas",76001000
2011-06-18,valle,cali (ct),sabado,10:00:00,san pedro e3,urbana,almacenes,cortantes,a pie,a pie,almacenes,76001000
2011-06-18,valle,cali (ct),sabado,15:30:00,alfonso b. aragon e14,urbana,local comercial,arma de fuego,a pie,a pie,otra empreas comercial,76001000
2011-06-18,valle,cali (ct),sabado,20:47:00,santa barbara e5,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-19,valle,cali (ct),domingo,07:25:00,santa monica residencial e2,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-06-19,valle,cali (ct),domingo,07:30:00,santa monica residencial e2,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-06-19,valle,cali (ct),domingo,10:40:00,el ingenio e17,urbana,almacenes,contundentes,a pie,a pie,almacenes,76001000
2011-06-19,valle,cali (ct),domingo,14:58:00,san pedro e3,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2011-06-20,valle,cali (ct),lunes,00:00:00,cgto la buitrera e18,rural,conjunto residencial,cortantes,a pie,a pie,otra empreas comercial,76001000
2011-06-20,valle,cali (ct),lunes,07:00:00,la floresta e8,urbana,local comercial,arma de fuego,a pie,a pie,almacenes,76001000
2011-06-20,valle,cali (ct),lunes,07:30:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-20,valle,cali (ct),lunes,10:50:00,santa monica residencial e2,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-20,valle,cali (ct),lunes,11:50:00,san pedro e3,urbana,oficinas,sin empleo de armas,a pie,a pie,servicios,76001000
2011-06-20,valle,cali (ct),lunes,17:40:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-20,valle,cali (ct),lunes,23:00:00,puerto mallarino e7,urbana,estaciones de servicio,arma de fuego,vehiculo,a pie,bomba gasolina,76001000
2011-06-21,valle,cali (ct),martes,14:00:00,san fernando nuevo e19,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-21,valle,cali (ct),martes,14:00:00,valle del lili e17,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-22,valle,cali (ct),miercoles,17:40:00,versalles e2,urbana,instalaciones de la policia,sin empleo de armas,a pie,a pie,servicios,76001000
2011-06-23,valle,cali (ct),jueves,06:00:00,,urbana,oficinas,cortantes,a pie,a pie,emisoras,76001000
2011-06-23,valle,cali (ct),jueves,09:00:00,versalles e2,urbana,local comercial,sin empleo de armas,a pie,a pie,"clinicas, hospitales",76001000
2011-06-23,valle,cali (ct),jueves,16:30:00,alfonso lopez i e7,urbana,local comercial,arma de fuego,a pie,a pie,granero tiendas,76001000
2011-06-24,valle,cali (ct),viernes,07:10:00,arboledas e2,urbana,supermercados,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-24,valle,cali (ct),viernes,19:20:00,la floresta e8,urbana,"droguerias, farmacias",arma de fuego,a pie,a pie,droguerias y farmacias,76001000
2011-06-24,valle,cali (ct),viernes,20:00:00,multicentro e17,urbana,centro comercial,contundentes,a pie,a pie,almacenes,76001000
2011-06-25,valle,cali (ct),sabado,00:00:00,el calvario e3,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-25,valle,cali (ct),sabado,13:35:00,calima e4,urbana,almacenes,sin empleo de armas,a pie,a pie,almacenes,76001000
2011-06-25,valle,cali (ct),sabado,15:00:00,porvenir e4,urbana,empresa,sin empleo de armas,a pie,a pie,"bodegas, depositos",76001000
2011-06-25,valle,cali (ct),sabado,15:00:00,siete de agosto e7,urbana,local comercial,sin empleo de armas,a pie,a pie,almacenes,76001000
