fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2010-01-31,valle,cali (ct),domingo,03:00:00,jose m. marroquin ii e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,47,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-01-31,valle,cali (ct),domingo,10:11:00,torres de confandi e5,urbana,conjunto residencial,cortantes,a pie,a pie,39,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-01-31,valle,cali (ct),domingo,11:30:00,champagnat e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,43,masculino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-01-31,valle,cali (ct),domingo,19:30:00,el refugio e19,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-01-31,valle,cali (ct),domingo,20:00:00,,urbana,casas de habitacion,arma de fuego,a pie,a pie,42,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-01-31,valle,cali (ct),domingo,21:00:00,cgto hormiguero e22,rural,casas de habitacion,sin empleo de armas,a pie,a pie,46,masculino,soltero,colombia,religioso,no reportado,superior,76001000
2010-02-01,valle,cali (ct),lunes,16:00:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,54,femenino,divorciado,no reportado,independiente,contador publico,superior,76001000
2010-02-01,valle,cali (ct),lunes,17:20:00,el refugio e19,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,40,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-01,valle,cali (ct),lunes,20:00:00,valle del lili e17,urbana,apartamento,sin empleo de armas,a pie,a pie,35,femenino,casado,colombia,empleado particular,disenador,superior,76001000
2010-02-02,valle,cali (ct),martes,02:00:00,alfonso b. aragon e14,urbana,casas de habitacion,cortantes,a pie,a pie,43,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2010-02-02,valle,cali (ct),martes,11:30:00,el limonar e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,60,femenino,soltero,colombia,empleado particular,no reportado,tecnologo,76001000
2010-02-02,valle,cali (ct),martes,20:55:00,la selva e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,40,masculino,casado,no reportado,empleado particular,no reportado,secundaria,76001000
2010-02-03,valle,cali (ct),miercoles,00:00:00,el troncal e8,urbana,casas de habitacion,cortantes,a pie,a pie,38,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2010-02-03,valle,cali (ct),miercoles,14:00:00,las acacias e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,61,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2010-02-03,valle,cali (ct),miercoles,18:00:00,los guaduales e6,urbana,casas de habitacion,arma de fuego,a pie,a pie,24,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-02-04,valle,cali (ct),jueves,07:00:00,manuela beltran e14,urbana,casas de habitacion,cortantes,a pie,a pie,49,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-02-04,valle,cali (ct),jueves,10:30:00,la flora e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,46,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-04,valle,cali (ct),jueves,12:00:00,puerto nuevo e7,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,25,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-04,valle,cali (ct),jueves,14:30:00,san pedro e3,urbana,dentro de la vivienda,contundentes,a pie,a pie,31,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-04,valle,cali (ct),jueves,16:55:00,prados del sur e18,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,46,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-05,valle,cali (ct),viernes,05:00:00,tierra blanca e20,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,25,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-06,valle,cali (ct),sabado,05:00:00,santa monica residencial e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,36,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2010-02-06,valle,cali (ct),sabado,11:30:00,ciudadela confandi e17,urbana,casas de habitacion,contundentes,a pie,a pie,33,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-06,valle,cali (ct),sabado,19:00:00,alfonso b. aragon e14,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,27,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-02-06,valle,cali (ct),sabado,19:45:00,pampa linda e19,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,55,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-02-07,valle,cali (ct),domingo,00:00:00,colseguros andes e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,58,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-02-07,valle,cali (ct),domingo,14:00:00,,rural,casas de habitacion,cortantes,a pie,a pie,69,masculino,casado,colombia,pensionado,no reportado,superior,76001000
2010-02-07,valle,cali (ct),domingo,19:00:00,el ingenio e17,urbana,casas de habitacion,contundentes,a pie,a pie,27,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-02-07,valle,cali (ct),domingo,19:00:00,vipasa e2,urbana,casas de habitacion,cortantes,a pie,a pie,47,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-02-07,valle,cali (ct),domingo,20:00:00,urbanizacion la merced e2,urbana,casas de habitacion,cortantes,a pie,a pie,74,masculino,casado,colombia,pensionado,no reportado,superior,76001000
2010-02-08,valle,cali (ct),lunes,06:00:00,urb. rio lili e22,rural,fincas y similares,cortantes,a pie,a pie,52,masculino,divorciado,colombia,agricultor,no reportado,primaria,76001000
2010-02-09,valle,cali (ct),martes,20:00:00,los cambulos e19,urbana,apartamento,contundentes,a pie,a pie,48,masculino,separado,colombia,empleado particular,contador publico,superior,76001000
2010-02-09,valle,cali (ct),martes,20:15:00,san fernando nuevo e19,urbana,apartamento,contundentes,a pie,a pie,33,femenino,casado,colombia,empleado salud,no reportado,superior,76001000
2010-02-10,valle,cali (ct),miercoles,16:00:00,ciudad 2000 e16,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-10,valle,cali (ct),miercoles,16:00:00,las delicias,urbana,casas de habitacion,cortantes,a pie,a pie,43,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2010-02-10,valle,cali (ct),miercoles,16:35:00,las delicias,urbana,casas de habitacion,contundentes,a pie,a pie,38,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-02-10,valle,cali (ct),miercoles,19:30:00,la flora e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,37,femenino,soltero,no reportado,independiente,no reportado,superior,76001000
2010-02-10,valle,cali (ct),miercoles,19:40:00,la flora e2,urbana,dentro de la vivienda,contundentes,a pie,a pie,42,masculino,soltero,colombia,empleado particular,ingeniero industrial,superior,76001000
2010-02-10,valle,cali (ct),miercoles,22:00:00,napoles e18,urbana,casas de habitacion,contundentes,a pie,a pie,28,masculino,separado,colombia,empleado particular,tecnico en computadores,tecnico,76001000
2010-02-11,valle,cali (ct),jueves,17:00:00,san fernando nuevo e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,66,femenino,casado,colombia,ama de casa,no reportado,superior,76001000
2010-02-12,valle,cali (ct),viernes,07:00:00,pance e22,urbana,apartamento,sin empleo de armas,a pie,a pie,40,femenino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-02-12,valle,cali (ct),viernes,10:30:00,morichal de comfandi e15,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,32,femenino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-02-12,valle,cali (ct),viernes,12:00:00,villa del lago e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,60,masculino,union libre,colombia,pensionado,no reportado,secundaria,76001000
2010-02-12,valle,cali (ct),viernes,19:30:00,pance e22,urbana,casas de habitacion,arma de fuego,a pie,a pie,49,masculino,union libre,colombia,empleado publico,medico,superior,76001000
2010-02-12,valle,cali (ct),viernes,21:40:00,valle del lili e17,urbana,casa en conjunto cerrado,contundentes,a pie,a pie,44,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-02-13,valle,cali (ct),sabado,19:50:00,el lido e19,urbana,casas de habitacion,cortantes,a pie,a pie,55,femenino,divorciado,no reportado,ama de casa,no reportado,tecnico,76001000
2010-02-15,valle,cali (ct),lunes,06:00:00,andres sanin e7,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,57,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-02-16,valle,cali (ct),martes,06:00:00,unicentro cali e17,urbana,casas de habitacion,contundentes,a pie,a pie,57,masculino,casado,colombia,sector financiero,ingeniero,superior,76001000
2010-02-16,valle,cali (ct),martes,12:00:00,municipal e8,urbana,casas de habitacion,arma de fuego,a pie,a pie,45,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-02-16,valle,cali (ct),martes,14:00:00,los comuneros ii e13,urbana,casas de habitacion,contundentes,a pie,a pie,25,femenino,union libre,colombia,empleado salud,no reportado,tecnico,76001000
2010-02-16,valle,cali (ct),martes,17:30:00,san pascual e3,urbana,casas de habitacion,contundentes,a pie,a pie,35,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-16,valle,cali (ct),martes,18:30:00,valle del lili e17,urbana,conjunto residencial,sin empleo de armas,a pie,a pie,35,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-02-17,valle,cali (ct),miercoles,15:00:00,los comuneros i e15,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,19,femenino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2010-02-17,valle,cali (ct),miercoles,19:30:00,el cedro e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,36,femenino,union libre,colombia,empleado particular,no reportado,superior,76001000
2010-02-18,valle,cali (ct),jueves,18:40:00,el gran limonar e17,urbana,casas de habitacion,sin empleo de armas,vehiculo,a pie,67,femenino,viudo,colombia,pensionado,no reportado,secundaria,76001000
2010-02-19,valle,cali (ct),viernes,19:00:00,bosques del limonar e17,urbana,casas de habitacion,sin empleo de armas,vehiculo,a pie,65,masculino,casado,colombia,pensionado,no reportado,secundaria,76001000
2010-02-20,valle,cali (ct),sabado,05:00:00,manuela beltran e14,urbana,apartamento,sin empleo de armas,a pie,a pie,31,femenino,soltero,colombia,empleado particular,no reportado,tecnico,76001000
2010-02-20,valle,cali (ct),sabado,14:00:00,el poblado ii e13,urbana,casas de habitacion,arma de fuego,a pie,a pie,55,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-02-21,valle,cali (ct),domingo,03:00:00,alfonso b. aragon e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,40,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2010-02-21,valle,cali (ct),domingo,03:00:00,el ingenio e17,urbana,casas de habitacion,contundentes,a pie,a pie,29,masculino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-02-21,valle,cali (ct),domingo,03:00:00,la hacienda e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,56,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-21,valle,cali (ct),domingo,04:00:00,bretana e9,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,46,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-02-21,valle,cali (ct),domingo,09:00:00,uribe uribe e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,41,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2010-02-21,valle,cali (ct),domingo,11:30:00,canaveralejo guadalupe e19,urbana,casas de habitacion,cortantes,a pie,a pie,33,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-02-21,valle,cali (ct),domingo,17:30:00,terron colorado e1,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,35,masculino,union libre,no reportado,comerciante,no reportado,secundaria,76001000
2010-02-21,valle,cali (ct),domingo,18:00:00,miraflores e19,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,35,masculino,soltero,estados unidos,empleado particular,no reportado,superior,76001000
2010-02-21,valle,cali (ct),domingo,19:00:00,el ingenio e17,urbana,apartamento,sin empleo de armas,a pie,a pie,40,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-02-21,valle,cali (ct),domingo,19:00:00,san fernando viejo e19,urbana,apartamento,contundentes,a pie,a pie,62,masculino,casado,colombia,pensionado,no reportado,superior,76001000
2010-02-21,valle,cali (ct),domingo,20:00:00,urb. colseguros e19,urbana,casas de habitacion,contundentes,a pie,a pie,32,masculino,soltero,colombia,empleado particular,ingeniero,superior,76001000
2010-02-22,valle,cali (ct),lunes,11:00:00,pampa linda e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,59,masculino,casado,colombia,pensionado,no reportado,superior,76001000
2010-02-22,valle,cali (ct),lunes,18:30:00,departamental e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,38,femenino,casado,colombia,empleado particular,enfermera jefe,superior,76001000
2010-02-22,valle,cali (ct),lunes,22:00:00,terron colorado e1,urbana,dentro de la vivienda,sin empleo de armas,vehiculo,a pie,36,masculino,soltero,colombia,sector financiero,no reportado,secundaria,76001000
2010-02-23,valle,cali (ct),martes,03:30:00,el pondaje e13,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,42,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-02-23,valle,cali (ct),martes,09:00:00,jose m. marroquin ii e14,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,29,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2010-02-23,valle,cali (ct),martes,12:30:00,villa del lago e13,urbana,casas de habitacion,arma de fuego,a pie,a pie,37,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-23,valle,cali (ct),martes,18:30:00,miraflores e19,urbana,dentro de la vivienda,contundentes,a pie,a pie,22,femenino,union libre,colombia,estudiante,no reportado,superior,76001000
2010-02-23,valle,cali (ct),martes,21:00:00,,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,55,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-02-24,valle,cali (ct),miercoles,22:30:00,bellavista e19,rural,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,26,masculino,union libre,colombia,estudiante,no reportado,superior,76001000
2010-02-25,valle,cali (ct),jueves,01:30:00,,urbana,casas de habitacion,contundentes,a pie,a pie,19,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-02-25,valle,cali (ct),jueves,11:00:00,ciudad capri e17,urbana,dentro de la vivienda,contundentes,a pie,a pie,26,femenino,soltero,colombia,estudiante,no reportado,tecnologo,76001000
2010-02-25,valle,cali (ct),jueves,11:00:00,santa isabel e19,urbana,casas de habitacion,cortantes,a pie,a pie,74,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-02-25,valle,cali (ct),jueves,13:00:00,camelias e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,21,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-02-26,valle,cali (ct),viernes,18:00:00,alameda e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,65,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-26,valle,cali (ct),viernes,18:30:00,santa anita e17,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,21,masculino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-02-27,valle,cali (ct),sabado,02:15:00,el cedro e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,37,masculino,soltero,no reportado,independiente,no reportado,superior,76001000
2010-02-27,valle,cali (ct),sabado,08:20:00,vallado e15,urbana,casas de habitacion,contundentes,a pie,a pie,27,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-02-27,valle,cali (ct),sabado,11:00:00,el trebol e8,urbana,dentro de la vivienda,cortantes,a pie,a pie,53,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-02-27,valle,cali (ct),sabado,15:30:00,la hacienda e17,urbana,apartamento,contundentes,a pie,a pie,47,femenino,soltero,colombia,empleado particular,licenciado,superior,76001000
2010-02-28,valle,cali (ct),domingo,12:30:00,tequendama e19,urbana,casas de habitacion,contundentes,a pie,a pie,70,masculino,casado,colombia,empleado particular,ingeniero civil,superior,76001000
2010-02-28,valle,cali (ct),domingo,20:30:00,pampa linda e19,urbana,casas de habitacion,cortantes,a pie,a pie,22,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
